99	125816	Instrumental	[18, 1235]	[18, 1235]	/125816.mp3	3	train
100	125196	Folk	[17, 103]	[17, 103]	/125196.mp3	1	test
101	125824	Instrumental	[18, 1235]	[18, 1235]	/125824.mp3	3	val
102	125192	Folk	[17, 103]	[17, 103]	/125192.mp3	1	val
103	125681	Instrumental	[18, 1235]	[18, 1235]	/125681.mp3	3	val
104	125620	Instrumental	[18, 1235]	[18, 1235]	/125620.mp3	3	train
105	125288	Electronic	[181, 182, 184]	[184, 181, 182, 15]	/125288.mp3	0	train
106	125185	Folk	[17, 103]	[17, 103]	/125185.mp3	1	train
107	148519	Pop	[10]	[10]	/148519.mp3	5	test
108	148231	Folk	[33, 103]	[33, 17, 103]	/148231.mp3	1	train
109	148605	Folk	[17]	[17]	/148605.mp3	1	val
110	148516	Pop	[10]	[10]	/148516.mp3	5	test
111	148604	Folk	[17]	[17]	/148604.mp3	1	train
112	148439	Electronic	[15, 181, 337]	[337, 181, 15]	/148439.mp3	0	train
113	148610	Pop	[10]	[10]	/148610.mp3	5	train
114	148290	Pop	[362]	[362, 10]	/148290.mp3	5	val
115	148186	Folk	[33, 103]	[33, 17, 103]	/148186.mp3	1	test
116	148121	Instrumental	[18]	[18, 1235]	/148121.mp3	3	train
117	148120	Instrumental	[18]	[18, 1235]	/148120.mp3	3	train
118	148124	Instrumental	[18]	[18, 1235]	/148124.mp3	3	train
119	148028	Hip-Hop	[100, 580]	[100, 21, 580]	/148028.mp3	2	train
120	148216	Folk	[33, 103]	[33, 17, 103]	/148216.mp3	1	train
121	148002	Instrumental	[1235]	[1235]	/148002.mp3	3	train
122	148114	Instrumental	[18]	[18, 1235]	/148114.mp3	3	val
123	148429	International	[46]	[2, 46]	/148429.mp3	4	train
124	148603	Folk	[17]	[17]	/148603.mp3	1	val
125	148514	Pop	[10]	[10]	/148514.mp3	5	test
126	148586	Pop	[10]	[10]	/148586.mp3	5	val
127	148286	Pop	[362]	[362, 10]	/148286.mp3	5	val
128	148585	Pop	[10]	[10]	/148585.mp3	5	test
129	148609	Pop	[10]	[10]	/148609.mp3	5	test
130	148289	Pop	[362]	[362, 10]	/148289.mp3	5	test
131	148517	Pop	[10]	[10]	/148517.mp3	5	train
132	148510	Pop	[10]	[10]	/148510.mp3	5	train
133	148213	Folk	[33, 103]	[33, 17, 103]	/148213.mp3	1	test
134	148287	Pop	[362]	[362, 10]	/148287.mp3	5	val
135	148537	Rock	[26]	[26, 12]	/148537.mp3	6	test
136	148608	Pop	[10]	[10]	/148608.mp3	5	train
137	148607	Pop	[10]	[10]	/148607.mp3	5	val
138	148208	Folk	[33, 103]	[33, 17, 103]	/148208.mp3	1	val
139	148430	International	[46]	[2, 46]	/148430.mp3	4	train
140	148444	Electronic	[15, 181, 337]	[337, 181, 15]	/148444.mp3	0	train
141	148234	Folk	[33, 103]	[33, 17, 103]	/148234.mp3	1	test
142	148112	Instrumental	[18]	[18, 1235]	/148112.mp3	3	train
143	148070	International	[79]	[2, 79]	/148070.mp3	4	train
144	148032	Hip-Hop	[100, 580]	[100, 21, 580]	/148032.mp3	2	train
145	148513	Pop	[10]	[10]	/148513.mp3	5	train
146	148078	International	[79]	[2, 79]	/148078.mp3	4	val
147	148536	Rock	[26]	[26, 12]	/148536.mp3	6	train
148	148218	Folk	[33, 103]	[33, 17, 103]	/148218.mp3	1	test
149	148131	Instrumental	[18]	[18, 1235]	/148131.mp3	3	test
150	148214	Folk	[33, 103]	[33, 17, 103]	/148214.mp3	1	val
151	148606	Pop	[10]	[10]	/148606.mp3	5	val
152	148217	Folk	[33, 103]	[33, 17, 103]	/148217.mp3	1	test
153	148288	Pop	[362]	[362, 10]	/148288.mp3	5	val
154	148130	Instrumental	[18]	[18, 1235]	/148130.mp3	3	train
155	148066	International	[79]	[2, 79]	/148066.mp3	4	train
156	148535	Folk	[17]	[17]	/148535.mp3	1	train
157	148190	Folk	[33, 103]	[33, 17, 103]	/148190.mp3	1	val
158	148074	International	[79]	[2, 79]	/148074.mp3	4	train
159	148584	Pop	[10]	[10]	/148584.mp3	5	train
160	148132	Instrumental	[18]	[18, 1235]	/148132.mp3	3	val
161	148532	Folk	[17]	[17]	/148532.mp3	1	train
162	148602	Folk	[17]	[17]	/148602.mp3	1	test
163	148235	Folk	[33, 103]	[33, 17, 103]	/148235.mp3	1	val
164	148187	Folk	[33, 103]	[33, 17, 103]	/148187.mp3	1	train
165	148076	International	[79]	[2, 79]	/148076.mp3	4	val
166	148773	Electronic	[15, 400]	[400, 182, 15]	/148773.mp3	0	train
167	148518	Pop	[10]	[10]	/148518.mp3	5	train
168	148212	Folk	[33, 103]	[33, 17, 103]	/148212.mp3	1	test
169	148077	International	[79]	[2, 79]	/148077.mp3	4	test
170	148613	Pop	[10]	[10]	/148613.mp3	5	val
171	148611	Pop	[10]	[10]	/148611.mp3	5	val
172	148211	Folk	[33, 103]	[33, 17, 103]	/148211.mp3	1	train
173	148133	Instrumental	[18]	[18, 1235]	/148133.mp3	3	test
174	148113	Instrumental	[18]	[18, 1235]	/148113.mp3	3	val
175	148075	International	[79]	[2, 79]	/148075.mp3	4	train
176	148443	Electronic	[15, 181, 337]	[337, 181, 15]	/148443.mp3	0	test
177	148612	Pop	[10]	[10]	/148612.mp3	5	val
178	148210	Folk	[33, 103]	[33, 17, 103]	/148210.mp3	1	train
179	148079	International	[79]	[2, 79]	/148079.mp3	4	train
180	148441	Electronic	[15, 181, 337]	[337, 181, 15]	/148441.mp3	0	test
181	148215	Folk	[33, 103]	[33, 17, 103]	/148215.mp3	1	train
182	148233	Folk	[33, 103]	[33, 17, 103]	/148233.mp3	1	train
183	148246	Rock	[58]	[58, 12]	/148246.mp3	6	test
184	148285	Pop	[362]	[362, 10]	/148285.mp3	5	train
185	148031	Hip-Hop	[100, 580]	[100, 21, 580]	/148031.mp3	2	val
186	148587	Pop	[10]	[10]	/148587.mp3	5	train
187	146683	Hip-Hop	[21]	[21]	/146683.mp3	2	val
188	146147	Hip-Hop	[21]	[21]	/146147.mp3	2	train
189	146716	Hip-Hop	[21]	[21]	/146716.mp3	2	train
190	146968	Folk	[17, 103]	[17, 103]	/146968.mp3	1	train
191	146726	Hip-Hop	[21]	[21]	/146726.mp3	2	train
192	146149	Hip-Hop	[21]	[21]	/146149.mp3	2	train
193	146478	Rock	[12, 66, 85]	[66, 12, 85]	/146478.mp3	6	train
194	146727	Hip-Hop	[21]	[21]	/146727.mp3	2	train
195	146153	Hip-Hop	[21]	[21]	/146153.mp3	2	val
196	146481	Rock	[12, 66, 85]	[66, 12, 85]	/146481.mp3	6	train
197	146970	Folk	[17, 103]	[17, 103]	/146970.mp3	1	val
198	146689	Hip-Hop	[21]	[21]	/146689.mp3	2	train
199	146148	Hip-Hop	[21]	[21]	/146148.mp3	2	test
200	146713	Hip-Hop	[21]	[21]	/146713.mp3	2	test
201	146151	Hip-Hop	[21]	[21]	/146151.mp3	2	train
202	146482	Rock	[12, 66, 85]	[66, 12, 85]	/146482.mp3	6	train
203	146020	Instrumental	[18]	[18, 1235]	/146020.mp3	3	val
204	146687	Hip-Hop	[21]	[21]	/146687.mp3	2	val
205	146017	Instrumental	[18]	[18, 1235]	/146017.mp3	3	train
206	146961	Folk	[17, 103]	[17, 103]	/146961.mp3	1	train
207	146879	Electronic	[15, 42, 236]	[42, 236, 15]	/146879.mp3	0	train
208	146969	Folk	[17, 103]	[17, 103]	/146969.mp3	1	train
209	146018	Instrumental	[18]	[18, 1235]	/146018.mp3	3	train
210	146458	Electronic	[15, 181, 236]	[236, 181, 15]	/146458.mp3	0	train
211	146150	Hip-Hop	[21]	[21]	/146150.mp3	2	val
212	146681	Hip-Hop	[21]	[21]	/146681.mp3	2	test
213	146639	Folk	[33, 103]	[33, 17, 103]	/146639.mp3	1	train
214	146483	Rock	[12, 66, 85]	[66, 12, 85]	/146483.mp3	6	train
215	146724	Hip-Hop	[21]	[21]	/146724.mp3	2	val
216	146152	Hip-Hop	[21]	[21]	/146152.mp3	2	train
217	146725	Hip-Hop	[21]	[21]	/146725.mp3	2	train
218	146019	Instrumental	[18]	[18, 1235]	/146019.mp3	3	test
219	146685	Hip-Hop	[21]	[21]	/146685.mp3	2	train
220	115811	Electronic	[240, 297]	[240, 297, 15]	/115811.mp3	0	test
221	115002	Instrumental	[1235]	[1235]	/115002.mp3	3	train
222	115321	Electronic	[286, 495]	[495, 286, 15]	/115321.mp3	0	train
223	115721	Electronic	[15, 296, 468]	[296, 468, 15]	/115721.mp3	0	train
224	115698	Electronic	[181, 182]	[181, 182, 15]	/115698.mp3	0	val
225	115761	Rock	[31]	[12, 31]	/115761.mp3	6	val
226	115768	Instrumental	[18]	[18, 1235]	/115768.mp3	3	val
227	115932	Folk	[17]	[17]	/115932.mp3	1	val
228	115948	Folk	[17]	[17]	/115948.mp3	1	train
229	115176	Instrumental	[1235]	[1235]	/115176.mp3	3	train
230	115475	Instrumental	[18, 1235]	[18, 1235]	/115475.mp3	3	train
231	115927	Folk	[17]	[17]	/115927.mp3	1	train
232	115392	Electronic	[240, 297]	[240, 297, 15]	/115392.mp3	0	train
233	115267	International	[2, 118, 130]	[2, 118, 130]	/115267.mp3	4	test
234	115892	Instrumental	[18, 1235]	[18, 1235]	/115892.mp3	3	train
235	115765	Rock	[31]	[12, 31]	/115765.mp3	6	train
236	115815	Electronic	[240, 297]	[240, 297, 15]	/115815.mp3	0	train
237	115699	Electronic	[181, 182]	[181, 182, 15]	/115699.mp3	0	train
238	115891	Instrumental	[18, 1235]	[18, 1235]	/115891.mp3	3	test
239	115735	Rock	[31, 66, 90]	[66, 12, 45, 53, 90, 31]	/115735.mp3	6	train
240	115762	Rock	[31]	[12, 31]	/115762.mp3	6	train
241	115471	Instrumental	[18, 1235]	[18, 1235]	/115471.mp3	3	train
242	115263	International	[2, 118, 130]	[2, 118, 130]	/115263.mp3	4	train
243	115812	Electronic	[240, 297]	[240, 297, 15]	/115812.mp3	0	test
244	115273	International	[118, 130]	[2, 118, 130]	/115273.mp3	4	train
245	115923	Folk	[33, 94]	[33, 17, 94]	/115923.mp3	1	test
246	115272	International	[118, 130]	[2, 118, 130]	/115272.mp3	4	test
247	115268	International	[2, 118, 130]	[2, 118, 130]	/115268.mp3	4	val
248	115472	Instrumental	[18, 1235]	[18, 1235]	/115472.mp3	3	val
249	115294	Instrumental	[1235]	[1235]	/115294.mp3	3	train
250	115888	Instrumental	[18, 1235]	[18, 1235]	/115888.mp3	3	train
251	115930	Folk	[17]	[17]	/115930.mp3	1	train
252	115774	Instrumental	[18]	[18, 1235]	/115774.mp3	3	train
253	115292	Instrumental	[1235]	[1235]	/115292.mp3	3	val
254	115813	Electronic	[240, 297]	[240, 297, 15]	/115813.mp3	0	train
255	115290	Instrumental	[1235]	[1235]	/115290.mp3	3	val
256	115262	International	[2, 118, 130]	[2, 118, 130]	/115262.mp3	4	train
257	115722	Electronic	[15, 296, 468]	[296, 468, 15]	/115722.mp3	0	train
258	115700	Electronic	[181, 182]	[181, 182, 15]	/115700.mp3	0	train
259	115767	Instrumental	[18]	[18, 1235]	/115767.mp3	3	train
260	115773	Instrumental	[18]	[18, 1235]	/115773.mp3	3	train
261	115816	Electronic	[240, 297]	[240, 297, 15]	/115816.mp3	0	train
262	115474	Instrumental	[18, 1235]	[18, 1235]	/115474.mp3	3	val
263	115470	Instrumental	[18, 1235]	[18, 1235]	/115470.mp3	3	train
264	115339	Electronic	[286, 495]	[495, 286, 15]	/115339.mp3	0	train
265	115271	International	[118, 130]	[2, 118, 130]	/115271.mp3	4	val
266	115473	Instrumental	[18, 1235]	[18, 1235]	/115473.mp3	3	train
267	115723	Electronic	[15, 296, 468]	[296, 468, 15]	/115723.mp3	0	train
268	115764	Rock	[31]	[12, 31]	/115764.mp3	6	train
269	115922	Folk	[33, 94]	[33, 17, 94]	/115922.mp3	1	train
270	115011	Instrumental	[1235]	[1235]	/115011.mp3	3	train
271	115772	Instrumental	[18]	[18, 1235]	/115772.mp3	3	train
272	115926	Folk	[33, 94]	[33, 17, 94]	/115926.mp3	1	train
273	115766	Rock	[31]	[12, 31]	/115766.mp3	6	train
274	115288	Instrumental	[1235]	[1235]	/115288.mp3	3	train
275	115769	Instrumental	[18]	[18, 1235]	/115769.mp3	3	train
276	115944	Folk	[17]	[17]	/115944.mp3	1	test
277	115724	Electronic	[15, 296, 468]	[296, 468, 15]	/115724.mp3	0	train
278	115293	Instrumental	[1235]	[1235]	/115293.mp3	3	val
279	115391	Electronic	[240, 297]	[240, 297, 15]	/115391.mp3	0	train
280	115771	Instrumental	[18]	[18, 1235]	/115771.mp3	3	train
281	115289	Instrumental	[1235]	[1235]	/115289.mp3	3	train
282	115925	Folk	[33, 94]	[33, 17, 94]	/115925.mp3	1	val
283	115697	Electronic	[181, 182]	[181, 182, 15]	/115697.mp3	0	train
284	115775	Instrumental	[18]	[18, 1235]	/115775.mp3	3	val
285	115269	International	[2, 118, 130]	[2, 118, 130]	/115269.mp3	4	val
286	115935	Folk	[17]	[17]	/115935.mp3	1	train
287	115814	Electronic	[240, 297]	[240, 297, 15]	/115814.mp3	0	train
288	112065	Rock	[31, 66]	[66, 12, 31]	/112065.mp3	6	train
289	112768	Electronic	[695]	[15, 695]	/112768.mp3	0	train
290	112020	Rock	[66, 85, 88]	[88, 66, 12, 85]	/112020.mp3	6	test
291	112066	Rock	[31, 66]	[66, 12, 31]	/112066.mp3	6	val
292	112211	Instrumental	[107]	[107, 1235]	/112211.mp3	3	val
293	112486	Hip-Hop	[21]	[21]	/112486.mp3	2	train
294	112001	Instrumental	[107]	[107, 1235]	/112001.mp3	3	train
295	112490	Electronic	[15, 236]	[236, 15]	/112490.mp3	0	val
296	112528	Rock	[12, 25, 109]	[25, 12, 109]	/112528.mp3	6	train
297	112315	Rock	[31, 98]	[98, 12, 31]	/112315.mp3	6	test
298	112978	Instrumental	[1235]	[1235]	/112978.mp3	3	test
299	112314	Rock	[31, 98]	[98, 12, 31]	/112314.mp3	6	val
300	112735	Rock	[27, 31, 45]	[27, 12, 45, 31]	/112735.mp3	6	test
301	112769	Electronic	[695]	[15, 695]	/112769.mp3	0	val
302	112767	Electronic	[695]	[15, 695]	/112767.mp3	0	train
303	112468	Hip-Hop	[21]	[21]	/112468.mp3	2	val
304	112733	Rock	[27, 31, 45]	[27, 12, 45, 31]	/112733.mp3	6	val
305	112210	Instrumental	[107]	[107, 1235]	/112210.mp3	3	val
306	112975	Instrumental	[1235]	[1235]	/112975.mp3	3	test
307	112526	Rock	[12, 25, 109]	[25, 12, 109]	/112526.mp3	6	train
308	112209	Instrumental	[107]	[107, 1235]	/112209.mp3	3	train
309	112316	Rock	[31, 98]	[98, 12, 31]	/112316.mp3	6	val
310	112487	Hip-Hop	[21]	[21]	/112487.mp3	2	test
311	112318	Rock	[31, 98]	[98, 12, 31]	/112318.mp3	6	train
312	112529	Rock	[12, 25, 109]	[25, 12, 109]	/112529.mp3	6	val
313	112000	Instrumental	[107]	[107, 1235]	/112000.mp3	3	test
314	112734	Rock	[27, 31, 45]	[27, 12, 45, 31]	/112734.mp3	6	train
315	112770	Electronic	[695]	[15, 695]	/112770.mp3	0	test
316	112976	Instrumental	[1235]	[1235]	/112976.mp3	3	val
317	112485	Hip-Hop	[21]	[21]	/112485.mp3	2	train
318	112252	Folk	[17]	[17]	/112252.mp3	1	train
319	112481	Hip-Hop	[21]	[21]	/112481.mp3	2	train
320	112527	Rock	[12, 25, 109]	[25, 12, 109]	/112527.mp3	6	test
321	112977	Instrumental	[1235]	[1235]	/112977.mp3	3	test
322	112483	Hip-Hop	[21]	[21]	/112483.mp3	2	val
323	112484	Hip-Hop	[21]	[21]	/112484.mp3	2	val
324	112317	Rock	[31, 98]	[98, 12, 31]	/112317.mp3	6	test
325	112488	Hip-Hop	[21]	[21]	/112488.mp3	2	val
326	123461	Instrumental	[18]	[18, 1235]	/123461.mp3	3	train
327	123760	Instrumental	[1235]	[1235]	/123760.mp3	3	test
328	123509	Pop	[10]	[10]	/123509.mp3	5	test
329	123490	Folk	[103]	[17, 103]	/123490.mp3	1	train
330	123484	Instrumental	[18, 1235]	[18, 1235]	/123484.mp3	3	val
331	123468	Instrumental	[18]	[18, 1235]	/123468.mp3	3	train
332	123821	Rock	[26]	[26, 12]	/123821.mp3	6	val
333	123003	Electronic	[15, 400, 468]	[400, 468, 182, 15]	/123003.mp3	0	train
334	123867	Rock	[85, 111]	[25, 12, 85, 111]	/123867.mp3	6	val
335	123438	Hip-Hop	[21, 100, 539]	[539, 100, 21]	/123438.mp3	2	val
336	123980	Hip-Hop	[21, 539]	[539, 21]	/123980.mp3	2	train
337	123506	Electronic	[240]	[240, 297, 15]	/123506.mp3	0	train
338	123981	Hip-Hop	[21]	[21]	/123981.mp3	2	train
339	123641	Hip-Hop	[21]	[21]	/123641.mp3	2	train
340	123000	Electronic	[15, 400, 468]	[400, 468, 182, 15]	/123000.mp3	0	train
341	123966	Hip-Hop	[21, 539]	[539, 21]	/123966.mp3	2	val
342	123474	Rock	[66, 88]	[88, 66, 12]	/123474.mp3	6	train
343	123868	Rock	[85, 111]	[25, 12, 85, 111]	/123868.mp3	6	test
344	123761	Instrumental	[1235]	[1235]	/123761.mp3	3	train
345	123974	Hip-Hop	[21, 539]	[539, 21]	/123974.mp3	2	test
346	123825	Rock	[88]	[88, 12]	/123825.mp3	6	train
347	123097	Folk	[17, 103]	[17, 103]	/123097.mp3	1	val
348	123970	Hip-Hop	[21, 539]	[539, 21]	/123970.mp3	2	train
349	123933	Electronic	[15, 183, 468]	[183, 468, 15]	/123933.mp3	0	train
350	123968	Hip-Hop	[21, 539]	[539, 21]	/123968.mp3	2	train
351	123899	Folk	[103]	[17, 103]	/123899.mp3	1	val
352	123832	Rock	[88]	[88, 12]	/123832.mp3	6	train
353	123834	Rock	[88]	[88, 12]	/123834.mp3	6	train
354	123969	Hip-Hop	[21, 539]	[539, 21]	/123969.mp3	2	val
355	123614	Hip-Hop	[21]	[21]	/123614.mp3	2	val
356	123986	Hip-Hop	[21]	[21]	/123986.mp3	2	val
357	123938	Electronic	[15, 183, 468]	[183, 468, 15]	/123938.mp3	0	val
358	123004	Electronic	[15, 400, 468]	[400, 468, 182, 15]	/123004.mp3	0	train
359	123439	Hip-Hop	[21, 100, 539]	[539, 100, 21]	/123439.mp3	2	train
360	123278	Rock	[31, 45]	[12, 45, 31]	/123278.mp3	6	test
361	123932	Electronic	[15, 183, 468]	[183, 468, 15]	/123932.mp3	0	val
362	123866	Rock	[85, 111]	[25, 12, 85, 111]	/123866.mp3	6	train
363	123934	Electronic	[15, 183, 468]	[183, 468, 15]	/123934.mp3	0	train
364	123099	Folk	[17, 103]	[17, 103]	/123099.mp3	1	val
365	123440	Hip-Hop	[21, 100, 539]	[539, 100, 21]	/123440.mp3	2	train
366	123504	Electronic	[240]	[240, 297, 15]	/123504.mp3	0	train
367	123488	Instrumental	[18, 1235]	[18, 1235]	/123488.mp3	3	train
368	123763	Instrumental	[1235]	[1235]	/123763.mp3	3	train
369	123935	Electronic	[15, 183, 468]	[183, 468, 15]	/123935.mp3	0	train
370	123503	Electronic	[240]	[240, 297, 15]	/123503.mp3	0	train
371	123973	Hip-Hop	[21, 539]	[539, 21]	/123973.mp3	2	val
372	123975	Hip-Hop	[21, 539]	[539, 21]	/123975.mp3	2	val
373	123502	Electronic	[240]	[240, 297, 15]	/123502.mp3	0	val
374	123835	Rock	[88]	[88, 12]	/123835.mp3	6	test
375	123762	Instrumental	[1235]	[1235]	/123762.mp3	3	train
376	123972	Hip-Hop	[21, 539]	[539, 21]	/123972.mp3	2	train
377	123977	Hip-Hop	[21, 539]	[539, 21]	/123977.mp3	2	train
378	123965	Hip-Hop	[21, 539]	[539, 21]	/123965.mp3	2	val
379	123273	Rock	[98]	[98, 12]	/123273.mp3	6	test
380	123964	Hip-Hop	[21, 539]	[539, 21]	/123964.mp3	2	train
381	123147	Hip-Hop	[21, 539]	[539, 21]	/123147.mp3	2	train
382	123523	Instrumental	[18, 1235]	[18, 1235]	/123523.mp3	3	val
