track_id,0,1,2
148215,5.908954,-4.3298655,-15.456304
148233,5.908884,-4.3298616,-15.456372
148246,-13.688569,-1.5802801,-7.9109473
148285,6.6169953,-10.524443,10.06423
148031,6.616996,-10.524443,10.064228
148587,5.0385323,-5.9439945,8.901059
146683,9.495858,-7.332723,22.092178
146147,21.697113,-9.4455595,10.166951
146716,9.051478,4.2327375,-14.43651
146968,9.051478,4.232738,-14.436509
146726,24.007994,-9.718297,6.4114885
146149,14.245009,-7.2914834,14.87503
146478,5.5724554,21.76696,2.1863997
146727,25.809732,-10.803966,8.625053
146153,-4.0510306,13.087519,6.7980013
146481,-4.0510306,13.087519,6.7980013
146970,15.785366,-4.6092687,14.75675
146689,15.785262,-4.6089754,14.756846
146148,15.218017,-8.805074,11.070172
146713,15.218,-8.80508,11.070181
146151,7.9609227,18.848217,4.3684497
146482,7.9609227,18.848217,4.3684497
146020,-17.563711,-8.480486,-1.6973058
146687,21.544672,-5.4920545,16.428703
146017,10.1578245,4.0828657,-13.213279
146961,10.157904,4.0828357,-13.213247
146879,8.54458,8.910336,-14.585369
146969,8.54458,8.910336,-14.585369
146018,10.404795,-6.581774,28.40004
146458,10.404795,-6.581774,28.40004
146150,21.130447,-10.163472,8.491121
146681,-3.4490612,9.398518,9.505427
146639,5.713624,5.7908897,-10.377863
146483,24.185152,-10.121267,6.0848637
146724,24.185135,-10.121266,6.084845
146152,25.84131,-8.058782,9.105889
146725,27.544062,-10.328805,9.780544
146019,-1.449443,-4.1263094,12.145554
146685,-1.4499382,-4.1255317,12.145621
115811,-4.2830153,26.149797,-2.3768592
115002,-4.2830153,26.149797,-2.3768592
115321,-7.6636233,8.0996895,11.110111
115721,-7.6636233,8.0996895,11.110111
115698,8.95705,16.053574,6.7276583
115761,8.95707,16.05356,6.727664
115768,-7.737628,3.5171154,-17.679485
115932,-2.8981526,-5.2065864,-22.34702
115948,-2.8981526,-5.2065864,-22.34702
115176,-15.388383,-19.806648,-5.3938947
115475,-15.388395,-19.806614,-5.393908
115927,1.5668763,-9.733277,7.15487
115392,1.566877,-9.73328,7.154792
115267,-9.412145,-10.185373,-19.459665
115892,-9.412145,-10.185373,-19.459665
115765,4.6554418,22.209276,9.435979
115815,6.4157677,-0.28298375,5.1496406
115699,7.076224,-1.7210345,20.693714
115891,-1.8198516,5.676904,-23.004702
115735,5.2503405,24.937326,9.466137
115762,-2.5423992,19.470205,8.1286955
115471,-17.74049,-15.157295,-14.847233
115263,18.15085,-7.067981,-9.440389
115812,6.6673746,-0.8009887,4.057238
115273,-8.080028,1.6857743,-3.1931515
115923,-8.080135,1.6860415,-3.193419
115272,3.1620233,-4.9369597,-7.035767
115268,16.73614,-9.470916,-8.473306
115472,-14.856681,-5.82517,-19.62757
115294,-3.1404672,-8.242097,-0.9568844
115888,2.605605,-4.163041,-18.91635
115930,2.605605,-4.163041,-18.91635
115774,-5.45719,14.820168,-12.310738
115292,-5.0172815,-3.9331927,-3.5005825
115813,-4.6810756,8.743735,-2.585945
115290,17.774918,-6.7794657,-9.848513
115262,17.774918,-6.7794657,-9.848513
115722,-16.5093,15.874152,4.8097816
115700,-16.509296,15.874151,4.8097816
115767,-17.656649,-3.4316418,-16.075268
115773,6.4037447,-0.57791144,4.8672333
115816,6.4034157,-0.5779026,4.8669167
115474,-14.60077,-10.265051,-17.709421
115470,-14.60077,-10.265051,-17.70942
115339,-8.302538,15.417601,4.749344
115271,3.8226604,-4.861652,-7.161519
115473,-14.770684,-10.948933,-17.963165
115723,-3.2668881,-8.588561,-13.74674
115764,-3.2668827,-8.588563,-13.74674
115922,-11.965198,-10.541801,-8.302777
115011,-11.964891,-10.54175,-8.3027115
115772,2.3614943,0.57355833,-22.66658
115926,2.3614943,0.57355833,-22.66658
115766,-5.522633,-6.6675854,0.27216554
115288,-5.522633,-6.6675854,0.27216554
115769,-1.5957708,-7.4064617,-20.796646
115944,-1.5957708,-7.4064617,-20.796646
115724,-9.13251,8.443805,7.526844
115293,1.8456243,3.4685938,23.646854
115391,1.8456243,3.4685938,23.646854
115771,-16.324951,-4.009705,-16.031374
115289,1.0653574,9.564249,-25.892754
115925,-1.9744647,-5.5158825,18.780918
115697,-1.9744861,-5.515886,18.780954
115775,-6.5680366,8.17021,-15.567785
115269,1.338123,0.6164702,-19.566153
115935,1.338123,0.6164702,-19.566153
115814,12.851858,14.073026,3.8996074
112065,12.851858,14.073026,3.8996074
112768,-4.5963492,-5.966495,20.684343
112020,14.921164,10.256397,-0.5417479
112066,14.921125,10.256398,-0.541676
112211,-3.9871924,12.505271,-2.2838178
112486,2.9957294,-8.98774,14.685844
112001,-1.1831998,0.9263497,20.83257
112490,-1.1831998,0.9263497,20.83257
112528,7.1520863,15.40555,5.1918683
112315,-4.6740084,6.0083747,-20.052094
112978,-4.6740084,6.0083747,-20.052094
112314,3.129365,28.857384,12.138435
112735,3.129365,28.857384,12.138435
112769,-5.435545,19.119751,7.983644
112767,-0.9290403,1.9861561,17.233398
112468,3.2689817,28.522846,12.959726
112733,3.2689817,28.522846,12.959726
112210,-2.4722178,5.267762,-21.552788
112975,-2.4722178,5.267762,-21.552788
112526,12.598467,10.079719,3.6070623
112209,-5.212014,7.9672594,-12.26528
112316,-8.100572,13.445284,1.6237582
112487,0.62109625,-8.289773,12.458314
112318,4.023788,23.549238,5.4833226
112529,13.473109,-3.3749576,10.72873
112000,3.0393982,28.9538,12.028221
112734,3.0393982,28.9538,12.028221
112770,-1.7633612,6.092122,-20.892466
112976,-1.7634255,6.092186,-20.892504
112485,-7.4558525,-0.80157757,10.368963
112252,5.076828,-6.988914,-21.44815
112481,13.146752,9.481346,3.4281003
112527,13.146752,9.481346,3.4281003
112977,-2.431623,4.9736915,-20.901482
112483,4.2764945,-8.852699,14.205603
112484,4.2765045,-8.8526745,14.205615
112317,8.389003,-8.894288,16.764013
112488,8.388848,-8.894315,16.763945
123461,-17.074896,-16.178068,-8.913639
123760,-17.074537,-16.178295,-8.914413
123509,5.249851,4.405856,-7.611247
123490,5.249851,4.405856,-7.611247
123484,-13.519448,2.729705,-11.158434
123468,-13.336061,15.660303,-9.140916
123821,-13.336195,15.660294,-9.1409445
123003,-1.9107716,2.8786905,4.459877
123867,19.248398,-8.654982,5.238022
123438,19.248556,-8.655072,5.238018
123980,-4.1874547,-0.4662353,15.788043
123506,21.487005,-6.680926,11.267914
123981,21.486925,-6.6809044,11.267913
123641,-0.5450431,-6.6356406,11.767573
123000,-2.3104556,-11.963952,24.118385
123966,-2.3105214,-11.963869,24.118237
123474,-13.562979,12.524406,-6.5089602
123868,12.146629,12.0187845,2.3953154
123761,-7.473302,-5.021776,-13.963795
123974,0.50745076,-10.064528,14.361881
123825,-10.714756,12.201228,1.6920011
123097,5.0794806,-7.260943,15.712487
123970,5.0793233,-7.260957,15.712819
123933,4.5564003,-7.858705,21.397764
123968,4.5564003,-7.858705,21.397762
123899,-18.22806,6.718433,-2.2704508
123832,-18.22806,6.718433,-2.2704508
123834,10.476091,-11.306706,17.313244
123969,10.476093,-11.306636,17.313156
123614,13.918683,-5.437044,14.597823
123986,-3.938406,12.235524,17.452286
123938,-3.938406,12.235524,17.452286
123004,-1.2579598,4.3387313,5.0215178
123439,5.687309,13.719895,8.745818
123278,8.98581,0.5002821,20.627739
123932,8.98581,0.5002822,20.627743
123866,8.221631,22.330011,7.1979556
123934,12.291395,-0.28208998,26.04689
123099,3.714797,11.046802,10.289492
123440,3.7147915,11.046799,10.28949
123504,-9.095747,-1.7973701,-17.106743
123488,-9.095749,-1.7973701,-17.106747
123763,4.430509,1.0682368,11.072727
123935,4.430509,1.0682368,11.072728
123503,-4.6310797,13.972882,13.385349
123973,-1.0179199,-5.9820766,15.329772
123975,-4.6118445,1.5426186,2.4733002
123502,-4.6118445,1.5426186,2.4733002
123835,-17.001575,-12.973677,-5.5695696
123762,-17.001558,-12.973742,-5.5696096
123972,2.8076167,-3.9335928,20.119358
123977,2.8076167,-3.9335928,20.119358
123965,4.874767,-14.961974,8.946946
123273,-4.100881,-13.434864,24.25412
123964,-4.100819,-13.434912,24.254019
123147,-7.964648,0.64604354,-9.859251
123523,-7.964648,0.64604354,-9.859251
123971,0.3229191,-9.650821,13.636251
123094,4.1281557,-10.021062,-17.611967
123427,-15.961975,9.411686,-0.206492
123486,-7.913076,15.37118,-7.213424
123647,2.9857502,-6.338573,21.714046
123441,1.8270353,17.026625,10.681618
123936,-0.92914045,7.446657,3.8071997
123002,-2.753515,12.374615,15.210095
123505,-2.7534368,12.374776,15.210047
123979,-10.79442,2.316132,-19.504831
123764,-17.225998,-13.3368025,-9.817672
123978,-3.5873773,9.834477,13.014389
123937,-4.993267,24.58259,-1.4817358
123001,-4.993267,24.58259,-1.4817358
123485,14.774848,0.9166539,11.781122
123442,14.774848,0.9166539,11.781122
123096,-12.720612,18.33196,2.4337049
123467,-12.720567,18.331427,2.4335818
123487,-12.432123,12.758041,1.1610501
123458,-12.432135,12.758046,1.1614863
123645,6.4529085,-6.6770205,28.046705
123501,6.4529085,-6.6770205,28.046705
123976,-2.7935703,-8.291039,-22.764477
123494,-2.7935703,-8.291039,-22.764477
94099,-0.5510932,30.23046,6.5617714
94101,-14.845511,4.110201,-12.382268
94635,-6.4284496,3.1764474,-10.3226
94037,-0.54389817,13.111042,-13.054784
94038,-0.54389817,13.111042,-13.054784
94634,2.3068354,-7.3967433,15.86007
94465,2.3068354,-7.3967786,15.860068
94093,-0.88529533,28.705114,6.438228
94036,-6.9971724,-5.738558,-3.6044278
94411,-6.9971724,-5.738558,-3.6044278
94034,9.489266,14.772384,3.378905
94419,9.489272,14.772382,3.3789282
94033,0.14285396,2.245133,-16.271452
94630,0.14285396,2.245133,-16.271452
94468,13.4866085,-7.601102,10.551094
94263,-3.6411898,-3.918234,15.972889
94102,-0.63673335,1.3745807,-16.231024
94467,-0.63673335,1.3745807,-16.231024
94449,-2.6965368,-18.655159,0.8526511
94348,1.04787,-21.07891,0.52999336
94628,1.0478756,-21.079023,0.52989066
94422,-2.8404863,14.005662,-2.6503718
94035,-2.840385,14.0056925,-2.6504395
94026,11.204999,11.401205,4.0894995
94414,-4.918599,-0.52878803,-11.958946
94426,12.879067,-2.8865042,-6.889632
94423,12.879018,-2.8866272,-6.889724
94039,2.5743887,-20.40939,-1.2796376
94631,2.5743616,-20.40942,-1.2796422
94803,4.224746,-21.438429,-2.8241518
94632,4.224749,-21.438427,-2.8241467
94638,-4.129364,11.765554,-2.2690792
94415,-4.1293745,11.765519,-2.269079
60875,4.085597,-15.152448,-5.236044
60477,5.152897,-10.963949,10.887869
60143,4.0627866,-5.275966,-6.0691495
60478,-5.128763,8.29242,12.040056
60474,-4.2606425,-7.4074397,4.7017593
60864,3.2201192,-7.2526183,-3.90747
60534,18.48245,-6.6052494,-9.6734705
60777,4.006297,-8.311997,-9.197007
60144,1.0058079,-4.969518,-1.0007687
60754,6.0336084,-5.8627625,-4.5997186
60757,6.0336084,-5.8627625,-4.5997186
60865,6.2016697,-9.555516,-5.349766
60510,12.720681,-13.356094,-5.200054
60544,12.720698,-13.356083,-5.200062
60753,12.309365,2.3157074,-6.15306
60533,12.309366,2.3157077,-6.1530604
60048,-5.856759,-12.680114,7.86221
60755,13.568772,-12.903307,-4.8139873
60548,13.568757,-12.903327,-4.81397
60042,-8.888313,-16.733137,-7.28641
60872,-8.88831,-16.733086,-7.286425
60756,4.9589834,-3.905905,-8.860098
60536,4.9589834,-3.9059052,-8.860099
60873,-0.25234258,-5.063916,-4.7810674
60537,-0.25232702,-5.0639157,-4.7810683
60549,6.481625,-12.08246,-4.207727
60038,-5.5190015,26.944305,4.4041677
60736,-5.5190015,26.944305,4.4041677
60871,3.5993772,-6.659922,-6.494751
60776,3.5548086,-8.313597,-8.943712
60476,-2.7692378,-0.9920814,12.04862
60472,-7.6826334,-19.932463,-7.297865
60045,-7.6827164,-19.932413,-7.297836
60857,1.1863354,-12.927178,-2.4794927
60547,1.186342,-12.927167,-2.4795022
60874,-2.1373198,-14.547179,-1.4870245
60145,-2.137536,-14.547073,-1.4871781
60170,18.46535,-12.290804,-9.655477
60146,18.46535,-12.290804,-9.655477
60037,4.8205457,-5.100465,-2.5616617
60758,4.8205457,-5.100465,-2.5616617
60535,5.7446938,-5.1471534,-8.840436
60041,-3.434666,-10.667217,19.305273
60775,-14.641262,0.6226833,-4.305979
122683,-14.641185,0.62260437,-4.306033
122671,4.2202363,-5.9685206,-21.525143
122936,4.2201743,-5.968579,-21.52528
122498,-5.2004876,2.3160017,-24.396152
122503,-5.200317,2.3159657,-24.396116
122648,0.90243614,12.861473,2.5704992
122083,3.8874037,28.667465,11.665395
122472,3.8874037,28.667465,11.665395
122353,-3.9200463,5.64972,-3.7173123
122901,-3.9200842,5.649731,-3.7171857
122808,-9.86557,19.518555,2.6559284
122066,-9.86557,19.518555,2.6559284
122363,-2.240633,-5.097156,-19.485838
122800,-3.506937,9.123916,-10.649723
122649,-3.506937,9.123916,-10.649723
122934,-3.2612185,8.420052,-13.863704
122510,-3.2612188,8.420052,-13.863704
122627,-3.521446,-9.362211,19.87648
122364,-7.444355,-15.86203,-4.879207
122807,13.194649,-8.849212,-15.175311
122932,13.194649,-8.849212,-15.17531
122626,-2.1845224,8.780993,-4.142729
122474,-2.1845224,8.780993,-4.142729
122398,11.31952,17.535238,4.054969
122798,11.319112,17.534695,4.055322
122088,-6.15663,25.175856,3.6311383
122358,7.616712,9.723574,-1.1232556
122397,7.6167064,9.723579,-1.1232529
122077,-7.5514393,10.943321,-14.259356
122623,-7.551542,10.943687,-14.258869
122644,7.2446666,-1.5571579,29.739307
122628,-0.26979193,12.768285,-10.960233
122080,-6.2583766,24.440805,5.5238395
122631,-4.821516,7.1869936,-4.2491713
122810,-13.554635,12.936158,-9.040947
122079,-13.554635,12.936158,-9.040947
122365,5.9610744,-0.047364876,-14.810862
122357,5.9611483,-0.047516786,-14.811141
122632,-3.1833951,11.583385,16.353342
122999,-3.1833951,11.583385,16.353342
122500,-4.8046317,0.8632529,-5.898126
122511,-4.8052154,0.8635304,-5.8983583
122635,-9.640414,4.3803744,-5.5276947
122359,-10.04301,16.523848,3.3255925
122621,-12.18445,4.25038,-17.949974
122352,8.94075,5.1181655,-2.3184984
122803,8.94075,5.1181655,-2.3184984
122578,-10.803531,-22.346552,-3.0561898
122624,-2.3110442,13.321857,3.882102
122082,-6.2064533,24.450472,5.666243
122360,-0.27849793,-6.6499815,-21.94305
122085,-10.842135,17.654327,2.8959472
122084,-10.842134,17.65428,2.895947
122499,-2.8722818,-3.583313,2.697757
122647,-2.8722818,-3.583313,2.697757
122675,-3.6706016,-6.634134,-18.194838
122362,-3.6705942,-6.634139,-18.194836
122645,-9.761032,19.169796,1.6405653
122086,-9.761036,19.169327,1.6407456
122686,-6.9690194,17.70556,0.9099254
122630,2.7884297,19.60959,1.2161613
122809,6.6698637,-0.35411745,-6.8222227
122685,6.669867,-0.3541154,-6.822212
122081,4.570474,2.686434,22.673817
122650,4.570396,2.6865244,22.673729
122832,-6.256607,-15.137182,-5.8617897
122504,-6.2565165,-15.13713,-5.861762
122456,-5.0849004,-13.1324835,23.876274
122579,-6.865044,-0.2412453,-12.791129
122533,3.987849,-1.6306356,13.180097
122355,-1.6026895,-8.945323,-10.456138
122654,-9.19778,10.922858,-1.3637168
122399,-9.19778,10.922858,-1.3637168
122457,12.88793,2.0673683,-4.4548583
122799,12.887821,2.0671206,-4.4541025
122473,2.0654454,4.9594903,3.5911038
122911,-12.157281,3.4503033,-0.11423969
122651,-4.1623573,17.942808,-5.0471187
122087,-1.1094956,0.6168357,-20.160984
122646,-1.1094956,0.6168357,-20.160984
122805,-7.131047,13.232678,-11.7617855
122620,-7.130957,13.232767,-11.761779
122633,-1.4437016,15.978887,-2.32172
122395,10.261772,-6.1211805,-21.041956
122935,10.261772,-6.1211805,-21.041956
122673,-15.651961,-1.3870931,-0.6021826
122356,-12.726824,-0.27580956,-5.408734
122625,-4.5629244,22.894499,3.9877324
122190,-4.5629244,22.894499,3.9877324
122354,-13.193197,1.6084121,-6.4401803
122804,-17.833977,6.7086644,5.2749486
122806,-17.833977,6.7086644,5.2749486
122634,-4.7918873,3.3214402,-21.231087
122400,-7.17978,19.763653,0.29330876
122475,-17.627972,-11.940914,-16.854095
122534,-17.627981,-11.94093,-16.854095
140609,23.27048,-6.8746533,16.545048
122622,-12.129342,4.0412545,-17.835176
140788,-7.239047,-16.971548,-13.6368885
140873,-7.2391806,-16.971678,-13.636831
140261,-6.9618616,-17.071602,-15.263678
140872,-6.9618616,-17.071602,-15.263678
140875,-7.196389,-17.03447,-14.839773
140874,-6.960885,-17.104929,-14.861159
140623,3.361947,4.1836185,5.378634
140263,3.3619468,4.1836185,5.3786335
140421,10.668389,-5.973814,-11.187887
140344,-12.564626,-8.049597,6.6682954
140924,6.5781403,12.449276,-6.853616
140926,3.532758,-15.507072,24.26254
140925,3.532758,-15.507072,24.26254
140262,2.3865325,-8.399757,20.867954
140564,2.3865008,-8.39973,20.867981
140626,-5.1487865,-6.0628905,-2.2501533
140933,-5.1487904,-6.062968,-2.2501047
140789,-8.709137,7.869902,9.515446
140043,-15.35972,15.823134,1.501627
140794,-9.139794,-5.516378,5.287571
140790,-9.139794,-5.516378,5.287571
140566,-7.142274,-16.867525,-14.428859
140871,-7.142323,-16.867493,-14.428896
140620,7.44275,-8.851988,18.792984
140621,21.489021,-6.3086643,14.8967085
140791,-4.3688073,-16.923244,21.136417
140565,-4.3688073,-16.923244,21.136417
140922,-0.5315943,6.096663,-14.615675
140259,-0.5315943,6.096663,-14.615675
140134,-2.5402021,-0.65287805,23.195333
140258,-1.4155552,4.181046,-11.510756
140584,-7.016041,-3.1100516,13.867073
140923,-7.0160403,-3.1100516,13.867076
140934,2.7424045,24.1441,10.626211
140576,2.7424,24.144121,10.626193
140260,8.7955065,-8.638473,15.409028
140625,8.795741,-8.638214,15.409373
140583,-2.311575,13.60342,16.47911
140135,-2.3115752,13.603419,16.479113
147956,25.479742,-9.324741,13.038171
147021,25.479742,-9.324741,13.038171
147261,7.9917088,-15.1863985,10.249385
147191,-4.490983,2.8732698,17.89295
147815,-11.425882,6.5021853,7.0398602
147886,15.639289,-11.795139,10.871265
147024,22.161531,-6.728276,13.625008
147413,-2.9549148,27.968983,7.5074143
147267,13.732847,-0.6508529,25.50619
147780,13.732847,-0.6508529,25.50619
147265,18.15751,-5.4360614,14.855773
147409,-5.9672394,22.667326,3.25733
147126,-14.593394,-5.254238,-3.8646884
147023,15.729924,-6.588835,11.184695
147412,13.032873,3.5333712,11.927468
147020,13.032837,3.5333712,11.927469
147022,12.251141,-13.635154,6.2295775
147268,12.25115,-13.635144,6.2295465
147295,-7.6093564,17.242104,-1.5398438
147309,12.705479,-8.219071,16.7693
147269,12.705725,-8.219653,16.769226
149712,-8.98457,-2.2361405,-4.6035833
149139,-8.984555,-2.2361386,-4.6036153
149951,-5.6626315,7.543748,-5.0724626
149078,-5.6626315,7.543748,-5.0724626
149416,2.6283135,-16.897982,1.6793317
149102,2.6286886,-16.897818,1.6793338
149082,12.151849,-7.5800157,-9.643683
149687,12.907829,-4.1376486,12.907143
149124,12.643527,-9.967116,17.138252
149370,12.643527,-9.967116,17.138252
149690,1.7536321,-9.525112,-4.889847
149523,1.7537106,-9.525194,-4.889859
149750,10.59454,-13.7604,7.472947
149625,10.59454,-13.7604,7.472947
149701,15.997051,-7.9352274,18.815006
149138,3.173753,-3.8148487,-7.2378945
149099,3.1731942,-3.814713,-7.237905
149700,-5.977103,2.317436,7.561127
149101,2.0086658,-18.492392,0.061923545
149140,-3.9652202,-8.259576,1.2180027
149141,-3.965232,-8.259576,1.2180064
149953,13.617258,-6.9446464,16.666378
149075,-9.120279,3.1132576,0.95295936
149488,7.636791,-1.6829947,-10.734919
149623,7.636791,-1.6829947,-10.734919
149689,-9.183695,6.079943,-5.2908344
149143,-9.183695,6.0799437,-5.2908344
149185,11.571935,-8.478218,14.802949
149369,11.571935,-8.478218,14.802949
149626,4.4880834,-21.661184,-2.6777344
149100,-1.4065056,-6.904541,-8.105828
149083,-7.518146,1.1770872,3.9094958
149727,-20.490667,-12.813982,-16.497671
149142,-20.490688,-12.814028,-16.497679
149103,10.555182,4.4582334,-6.3061776
149452,-2.030017,16.932493,11.610186
